filename,a,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
im10ib70xq.h5,-0.2236733715181095,47631972.66491063,608767640504.8384,0.42218553567400385,7770776916.80831,-1.0028312903678431,-0.981086720304279,0.8707806024583411,1.0,1.97466,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.0346,35.0346,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,56,0.00121274,0.000632735,230000000000.0,38.0724,37.7576,2.95711e+42,38.0724,-0.000293543,0.0426108,-0.0324958,0.111923,-0.0853525
8sag3kk7fc.h5,0.5227475276529405,84027500.9611132,136925699244.4034,0.5437643045546663,7813779527.943871,-1.1709285012587276,-0.674671463220135,0.4516652003288538,1.0,1.85249,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.8418,34.8418,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,61,0.000419507,0.000290754,230000000000.0,17.495,17.4277,1.35885e+42,17.495,-0.00834641,-0.0051655,0.0076623,0.0561048,0.043797
m6o3jthw7k.h5,0.06674533670131155,38593232.95842556,861799282570.7281,0.46851534779448833,5541448335.8293,-1.0447403421847345,-0.8289502703635759,0.4472993070828667,1.0,1.99777,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.1291,49.1291,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,59,0.00198217,0.000986141,230000000000.0,59.3373,58.348,4.60877e+42,59.3373,-0.29828,0.103553,0.00717048,0.532116,0.0120843
zo7zgg307u.h5,0.2753776610152183,82007276.50538959,714319568439.2324,0.4153306179969758,6051162433.387355,-1.0076882486243146,-0.7050362186100413,0.9851511150476032,-1.0,1.96134,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.9907,44.9907,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,55,0.00283247,0.00129601,230000000000.0,77.9827,77.1911,6.05697e+42,77.9827,-0.208953,0.287319,0.116157,0.45557,0.148952
emo44vi5lq.h5,-0.8429458639317433,25441188.660130255,949195556780.4265,0.2883961600012631,5353970724.788197,-1.1857614207881906,-0.8698909817702383,0.9324567450093721,1.0,1.538,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,50.8494,50.8494,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,55,0.0022544,0.00103235,230000000000.0,62.1177,63.4159,4.82473e+42,62.1177,0.157279,0.140589,0.310668,0.339606,0.500128
wnava203cg.h5,0.7032665010066999,56968197.013277665,642719949596.9004,0.4858505925986858,5318576632.179882,-1.0658927371206972,-0.980226587761543,0.3033621071006056,-1.0,1.71093,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,51.1878,51.1878,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,46,56,0.00112545,0.000449993,230000000000.0,27.0766,26.8941,2.10306e+42,27.0766,-0.0499302,0.015646,0.0513513,0.193245,0.189652
mdzjljh01i.h5,0.0641047459859001,14389614.112005008,430294104156.1216,0.2876657092424314,7886187658.850805,-1.0849486476278185,-0.8000991654239058,0.010250013663863022,1.0,1.99794,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.5219,34.5219,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,49,69,0.000913662,0.000610138,230000000000.0,36.7128,36.8903,2.85151e+42,36.7128,0.181584,0.00320454,0.00556338,0.494683,0.0151538
jw018r791g.h5,0.6534239670509636,62180997.799412094,933228272151.6733,0.465828989771337,5196402483.378905,-1.16397380864168,-0.6297180376404802,0.5091719774702012,-1.0,1.75699,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,52.3913,52.3913,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,56,0.00319978,0.001806,230000000000.0,108.669,106.512,8.44042e+42,108.669,-0.686996,0.331596,0.236552,0.70198,0.217681
kd087a381x.h5,-0.987983813864083,75739174.30863662,676490443033.0352,0.11537348843312648,5166747504.960382,-1.0933639897545715,-0.6047549238896267,0.7049909250634023,-1.0,1.15456,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,52.692,52.692,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,57,0.00260163,0.00165898,230000000000.0,99.8226,99.2475,7.75329e+42,99.8226,-0.0747655,0.0845637,0.0631481,0.113076,0.0632604
3sp91ajtbx.h5,0.8704440077830506,64717005.95711516,964287661069.0702,0.5109736645238134,6084346379.525536,-1.0735884753819005,-0.6694054293639548,0.8121552227097187,1.0,1.49227,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.7453,44.7453,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,54,0.00396941,0.00181187,230000000000.0,109.022,107.113,8.46785e+42,109.022,-0.650574,0.495224,0.323734,0.749951,0.296943
mi3itakol3.h5,0.685955414976485,75171835.92819299,295085911050.3239,0.13543323591375436,7275073569.187646,-1.1842896253315673,-0.6349223348296148,0.7746186975585478,-1.0,1.72764,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.4218,37.4218,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,54,0.00128663,0.000791449,230000000000.0,47.6225,47.4569,3.69887e+42,47.6225,0.0222247,0.0411117,0.0550368,0.0981353,0.115569
duib5tdnpw.h5,-0.5622311587639154,55242816.54767723,185154039601.17645,0.5081469586180973,5666085847.884126,-1.1090212679434384,-0.629909438769141,0.7065854189804557,-1.0,1.82698,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.0484,48.0484,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,59,0.000638095,0.000371177,230000000000.0,22.3342,22.4145,1.73471e+42,22.3342,-0.0133183,0.00366611,0.164267,0.06185,0.735496
s37ywxhcx8.h5,0.17054794172255616,7518075.313775252,175032413712.785,0.314028258216866,6702354639.301596,-1.0858002034886467,-0.9473291333465719,0.5727000303985068,-1.0,1.98535,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.6195,40.6195,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,58,0.000404725,3.24841e-05,230000000000.0,1.95461,1.98878,1.51816e+41,1.95461,-0.00455174,-0.0268555,-0.0598946,1.39355,-3.06428
rcnmeymwgu.h5,0.43818494944939146,75329058.13158739,611908649066.2742,0.5592035806590465,7672503907.778955,-1.1446757197582325,-0.8337843545277766,0.5363864593798099,-1.0,1.89888,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.4834,35.4834,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,59,0.00150752,0.000780989,230000000000.0,46.9931,46.3434,3.64999e+42,46.9931,-0.1511,0.0354837,-0.0439129,0.330285,-0.0934453
7w3c6zzorx.h5,-0.5209489093716263,16088218.754471095,136671326180.4489,0.4036658965549974,7428115650.613424,-1.1693657258229186,-0.7733263295047799,0.11195638658217522,-1.0,1.85359,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.6508,36.6508,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,53,71,0.000332291,6.49211e-05,230000000000.0,3.90638,3.96897,3.03411e+41,3.90638,0.0249692,0.0133809,-0.00584844,0.725189,-0.149715
9nv8aptnj7.h5,0.7852566153109914,59536747.40486952,725217509456.1276,0.34400584155620717,6632939101.582124,-1.0085673558085326,-0.6020587028459973,0.24570723697207875,1.0,1.61917,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.0446,41.0446,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,62,0.00229945,0.00161717,230000000000.0,97.3072,95.6862,7.55793e+42,97.3072,-0.375693,0.106759,0.0924671,0.401376,0.0950259
hb2jt3wqbu.h5,-0.7698854570589226,6577590.204419597,413196429862.1656,0.2301073265782347,5679859683.421838,-1.1821454912520035,-0.8548192594385019,0.8860045669067366,-1.0,1.63818,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,47.9318,47.9318,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,54,0.00107755,0.000151793,230000000000.0,9.13358,9.45007,7.09412e+41,9.13358,-0.257904,-0.0582534,-0.658608,2.89482,-7.21084
6iill9zqk6.h5,0.23794856143946563,1625916.5085885925,373070120887.4213,0.1556211175633738,5855226321.535744,-1.1239166995055307,-0.6103174523276984,0.7345780141127792,1.0,1.97128,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,46.4963,46.4963,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,53,0.00149038,0.000102876,230000000000.0,6.19019,7.3512,4.80797e+41,6.19019,0.0601179,-0.239842,-0.60676,3.9944,-9.80197
724ie3lfct.h5,0.8856045001561972,93461789.31581599,650461400624.3088,0.22549200892207624,6327986965.055064,-1.1366116600580143,-0.637838609927054,0.016273348726379866,1.0,1.46444,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.0226,43.0226,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,66,0.0018233,0.00131797,230000000000.0,79.304,78.1123,6.1596e+42,79.304,-0.214712,0.00807161,0.00228172,0.270937,0.00287718
72ejvfk744.h5,0.4796948128207603,37396637.90229054,769778690920.0831,0.3592266888768949,6624492447.821844,-1.0383659512856236,-0.9068103211078277,0.23344725854705173,1.0,1.87744,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.0969,41.0969,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,61,0.00146746,0.000798603,230000000000.0,48.0529,47.3237,3.73231e+42,48.0529,-0.205991,0.0496259,0.0107217,0.44094,0.0223123
k3pujwrktr.h5,-0.8985893314336315,61276195.187686965,62327498169.7049,0.17261147122284295,5109105845.510165,-1.138780846753453,-0.8875643988083011,0.5745490576501184,1.0,1.43879,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.2865,53.2865,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,58,0.00014849,5.86614e-06,230000000000.0,0.352973,0.357312,2.74157e+40,0.352973,-0.000127876,-0.000124735,-0.00480903,0.0506093,-1.36243
bhdjagvkk0.h5,-0.5691398375661033,73417381.48652147,911970728746.3655,0.1521716794912096,6649212753.032061,-1.1693153692821023,-0.902895295179332,0.840137469719243,1.0,1.82224,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.9441,40.9441,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,54,0.00216639,0.00114267,230000000000.0,68.756,68.383,5.34033e+42,68.756,-0.00175028,0.134518,0.111841,0.195663,0.162663
beqj0b0rr4.h5,-0.09340472439017,34217876.18050493,298431408411.7632,0.4038021080122971,6426094030.065673,-1.1167976504673156,-0.9819029716996751,0.791829216763419,-1.0,1.99563,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.3657,42.3657,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,54,0.000606501,0.000165082,230000000000.0,9.93317,9.98429,7.71517e+41,9.93317,0.00155511,0.00582443,0.079352,0.0606902,0.798858
2pzt48li5v.h5,-0.28269650985729633,47487247.212405026,735546780424.7087,0.21829110280785555,6162595008.183632,-1.187984131426498,-0.9493091055300467,0.005901891037285445,1.0,1.95921,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.1772,44.1772,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,61,0.00121495,0.000649639,230000000000.0,39.0896,38.903,3.03612e+42,39.0896,-0.00589323,-0.00112497,0.00358388,0.0153485,0.00916837
jnm7j6nzf9.h5,0.0038469144988334536,74627487.20063484,965388202557.9907,0.5337550066338882,7597500611.60999,-1.1443990119331529,-0.6874976244248818,0.3701130046291192,-1.0,1.99999,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.8336,35.8336,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,63,0.00264684,0.00165237,230000000000.0,99.4251,97.3247,7.72242e+42,99.4251,-0.705232,0.251657,0.19501,0.753117,0.196137
ls3qnkv2k2.h5,0.18252984341775247,47954377.410120815,423462324687.76025,0.33721101020113187,5029009689.589402,-1.002930961721235,-0.8498989118563396,0.41570767926269325,1.0,1.9832,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,54.1351,54.1351,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,58,0.000963229,0.000419463,230000000000.0,25.2396,25.2397,1.96038e+42,25.2396,0.0120399,0.0588203,0.0767161,0.237879,0.303951
abcwcd7tmg.h5,0.9397278838179646,67854268.94845812,342644679738.7198,0.3599202181294481,6060052174.435892,-1.0963016077318215,-0.805917748345782,0.9614413145961361,1.0,1.34192,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.9247,44.9247,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,52,0.00141485,0.000516003,230000000000.0,31.0485,31.1118,2.41156e+42,31.0485,0.00577828,0.0367248,0.234929,0.119737,0.756651
xo33cezfpe.h5,0.760212087135046,3609352.046566043,461773951579.1308,0.4388660104851928,7081684435.794785,-1.0188333864343573,-0.910432751942234,0.6605478242806457,1.0,1.64967,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.4437,38.4437,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,55,0.00124516,0.000259009,230000000000.0,15.5849,16.2674,1.21049e+42,15.5849,0.0164123,-0.13968,-0.188656,0.902419,-1.2105
p8jnb34apq.h5,-0.61243086015601,11617613.624590904,306834482233.8073,0.4327580917072473,6374176554.517238,-1.0309648507942604,-0.9295659475449101,0.09147372062002257,-1.0,1.79052,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.7108,42.7108,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,49,63,0.000532106,0.000127444,230000000000.0,7.66849,7.74126,5.95617e+41,7.66849,0.0445862,0.0222983,-0.00179817,0.650079,-0.0234489
886w0vf4db.h5,-0.015731066861926823,84116400.08811472,763040569984.7808,0.38270700658042744,5412058527.99619,-1.0161392723033524,-0.8167079648925992,0.24479162716741465,1.0,1.99988,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,50.3036,50.3036,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,46,60,0.00159584,0.000846024,230000000000.0,50.9063,50.1732,3.95393e+42,50.9063,-0.196793,0.0366192,0.00489149,0.393214,0.00960881
pp054ipwa3.h5,-0.59774354288491,47946920.39229969,807084856848.482,0.28056204561748377,7839823332.677523,-1.1837942017023384,-0.9717142605997835,0.19681050561450597,-1.0,1.80169,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.7261,34.7261,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,52,64,0.00133257,0.000800775,230000000000.0,48.1836,47.5067,3.74246e+42,48.1836,-0.182881,0.0558289,0.0281522,0.396841,0.0584269
voi7ei9jic.h5,-0.9138931975265421,70656355.47408967,271692353909.15454,0.1696397056379498,5644250158.65813,-1.1654169460285457,-0.6929815660619302,0.16262823851448527,1.0,1.40595,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.2342,48.2342,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,50,64,0.000756914,0.000460752,230000000000.0,27.724,27.8074,2.15335e+42,27.724,0.0942675,0.0210185,0.0342904,0.34837,0.123685
pg9d38l81y.h5,-0.7326167002359707,31636357.34487028,513404222894.09894,0.5684591975448806,5404656791.603719,-1.1761263788929444,-0.7326222257921672,0.025380819866278936,-1.0,1.68064,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,50.3725,50.3725,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,52,59,0.00111091,0.000718488,230000000000.0,43.2323,42.8661,3.35788e+42,43.2323,-0.109335,0.00582016,0.0143096,0.25326,0.0330994
58pjzq7ift.h5,-0.3615931218648848,43704201.34865134,159864416233.7241,0.36528462366316106,6237363290.763174,-1.1443820181938333,-0.9483329040101082,0.6029304099129014,1.0,1.93234,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.6476,43.6476,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,59,0.000320478,5.76312e-05,230000000000.0,3.46774,3.48582,2.69342e+41,3.46774,0.000410288,-0.000119358,0.0212217,0.012322,0.611976
3bf8ias6qv.h5,-0.47897350131840677,61306953.35214485,4460097749.742623,0.10754575863387647,6561656957.751686,-1.1869825396085407,-0.6406151830338782,0.6670580082278667,1.0,1.87783,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.4905,41.4905,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,43,3.73259e-18,2.45057e-21,230000000000.0,,,1.14529e+25,1.47454e-16,1.2519e-17,-2.71442e-18,-1.23421e-18,8.68736,-0.837011
iic7n4wike.h5,-0.5467030760932752,68003000.33213478,56980695652.88644,0.16994073933639284,7219377832.880007,-1.1941648981397848,-0.8985568432044139,0.28820507731862544,1.0,1.83733,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.7105,37.7105,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,35,0.000136399,8.58484e-06,230000000000.0,0.51656,0.527183,4.01216e+40,0.51656,-0.00127702,-0.00100608,0.00331436,0.31472,0.64162
epepdu1m3v.h5,-0.36087555180490893,76689720.74112149,815889751834.1635,0.1971639964899836,5545314465.519042,-1.0596065177954799,-0.9512377557695019,0.9132979685027565,-1.0,1.93261,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.0948,49.0948,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,55,0.00181747,0.000792,230000000000.0,47.6556,47.5607,3.70145e+42,47.6556,0.0321542,0.0860021,0.150174,0.192666,0.315124
tpqi4lnhpb.h5,0.5255444715192383,29268621.369236495,836987839033.2626,0.50794708070138,6561357333.61246,-1.0206281504961856,-0.8253818263138921,0.42105589487816775,-1.0,1.85077,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.4924,41.4924,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,58,0.00197717,0.00103622,230000000000.0,62.3505,61.1781,4.84281e+42,62.3505,-0.356707,0.12723,0.01454,0.607402,0.0233198
tltyq8u1ou.h5,0.09203233920845766,11993974.92330176,260617352682.56073,0.30272324205797696,7533336651.495042,-1.1667575393829668,-0.857468978782906,0.9580134149520649,1.0,1.99576,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.1389,36.1389,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,34,53,0.000756727,0.000182213,230000000000.0,10.964,11.0847,8.51579e+41,10.964,-0.00785346,-0.13206,-0.211466,1.20662,-1.92874
4oafxcznuf.h5,-0.927494763413785,28294727.384533748,263510758018.21524,0.5503609542512253,7344847716.284777,-1.1432422488332583,-0.7061874818397408,0.6186660509258823,1.0,1.37384,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.0663,37.0663,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,64,0.000720057,0.000506804,230000000000.0,30.495,30.5585,2.36857e+42,30.495,-0.0318511,0.0257287,0.209601,0.134266,0.68733
zqdsw7mhf6.h5,0.408817446758321,39657015.207345046,617400423707.2471,0.41873410738287486,7600701390.7137375,-1.1566442609008336,-0.7519630459854117,0.7921911242187949,1.0,1.91262,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.8186,35.8186,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,56,0.00209124,0.00113079,230000000000.0,68.0412,67.209,5.28481e+42,68.0412,-0.178643,0.284333,0.122405,0.493517,0.179898
6azxm5svuv.h5,-0.6423544700019981,41397703.99803905,870002521604.3125,0.18150114793359648,5106709173.590426,-1.0801361747522433,-0.7384393790295987,0.4504060140960445,-1.0,1.76641,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.3115,53.3115,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,60,0.00241222,0.00139175,230000000000.0,83.743,82.8853,6.50438e+42,83.743,-0.176843,0.135334,0.109412,0.265915,0.130652
rr6y2svnws.h5,0.2728409188599574,11717445.502490876,867581757157.948,0.2902440499439505,7602891290.067484,-1.108831977817085,-0.9013411610432287,0.9771952953166105,-1.0,1.96206,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.8082,35.8082,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,53,0.00249257,0.0011669,230000000000.0,70.2141,71.4031,5.45358e+42,70.2141,-0.111182,0.0914366,-0.195687,0.205018,-0.278701
nlks7tn6kj.h5,-0.5704224130370599,55769791.46645333,963705250142.0166,0.25914668914961236,6964582418.30923,-1.0299788830124692,-0.9535933731593917,0.29677162277945424,-1.0,1.82135,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.0901,39.0901,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,62,0.00169146,0.000935177,230000000000.0,56.2708,55.5176,4.37059e+42,56.2708,-0.179803,0.0850368,0.0419132,0.353465,0.0744848
2qkryy34fb.h5,-0.5033532441005999,66310377.741863154,473513984781.4886,0.2989550566554021,7105416215.826305,-1.1118302819247026,-0.6928896322396841,0.6054588066257448,-1.0,1.86408,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.3153,38.3153,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,63,0.00142307,0.00095995,230000000000.0,57.7613,57.2051,4.48637e+42,57.7613,-0.0997228,0.133105,0.0460028,0.28794,0.0796429
q2hnsbxplm.h5,0.18750836658708847,30140114.38967193,281113222143.02563,0.12966333158961443,5878679927.360687,-1.1512310408604562,-0.8973748007051097,0.8143451820315549,-1.0,1.98226,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,46.3108,46.3108,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,55,0.000773738,0.000148748,230000000000.0,8.95032,9.13785,6.95178e+41,8.95032,-0.0728233,-0.032412,-0.0229848,0.890589,-0.256804
uh1o4tehwj.h5,0.8684233909588364,79390078.9245892,713713126427.0853,0.5751707897893826,7204222184.086008,-1.1298537800124635,-0.6646936155661037,0.6061952354631485,1.0,1.49582,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.7898,37.7898,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,56,0.00246995,0.00135858,230000000000.0,81.7474,80.3321,6.34938e+42,81.7474,-0.484472,0.257246,0.110943,0.67101,0.135715
v76jpt445a.h5,-0.9705766900147441,54948708.25846232,720792684342.2789,0.5405908921176247,6563349652.572953,-1.1745102445798097,-0.7247735230599617,0.08333014096444635,1.0,1.24079,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.4798,41.4798,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,52,61,0.00159579,0.00104821,230000000000.0,63.0718,61.7404,4.89883e+42,63.0718,-0.418406,0.0280204,0.00834967,0.664866,0.0132384
c339vb9ktb.h5,0.5651947112461433,14260920.055214655,702297081116.5654,0.21948235629622817,5135040283.536413,-1.1609702010390701,-0.6993093546925147,0.43691233796237305,1.0,1.82496,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.0173,53.0173,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,57,0.00225583,0.0010594,230000000000.0,63.7454,67.2157,4.95115e+42,63.7454,1.58495,-0.371038,-0.189465,2.55359,-0.297221
dinl4bu8wk.h5,0.23444673681620443,50133625.57677638,672406992589.7114,0.5369537661874306,7304101314.027367,-1.1283557097914667,-0.952952456302887,0.8636660010841811,-1.0,1.97213,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.2731,37.2731,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,56,0.00160339,0.000705213,230000000000.0,42.4335,42.0152,3.29584e+42,42.4335,-0.0413215,0.0484712,-0.0347972,0.150103,-0.0820042
a8fekraw6i.h5,0.780421622433277,18931637.364431348,441012801098.8278,0.5652636857037707,6274111093.988567,-1.1876173201283557,-0.8923983804664215,0.814831104695777,-1.0,1.62525,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.392,43.392,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,53,0.00135616,0.000363698,230000000000.0,21.8842,22.0659,1.69976e+42,21.8842,-0.0372251,0.0765354,0.249795,0.388902,1.14144
wcsfz3q64e.h5,0.11786479463807287,28221166.955355737,65483049154.2912,0.37569723514341735,5131803071.0006075,-1.076091035046755,-0.9467515431677762,0.46022373952923656,1.0,1.99303,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.0508,53.0508,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,46,40,0.000169445,3.77514e-06,230000000000.0,0.227155,0.229995,1.76433e+40,0.227155,0.000275934,-0.00134408,-0.00160098,0.604045,-0.704796
