filename,a,thetacam,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,rotcam,xoff,yoff,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
ul7pyiupbg.h5,-0.4809014244230234,89.56996339460515,1165014.3679851454,207485655705.39993,0.2269868008314667,9288032904.98237,-1.3132660853253288,-0.8014500213491698,0.15579596628043146,-1.0,326.37532518491787,-15.184180637190906,-4.54773281046608,1.87677,300.0,"0.000000e+00,6.907755e+00,4.976109e-01,0.000000e+00",5.18394e+25,16800.0,29.3115,29.3115,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,222,162,0.000616026,9.67042e-06,230000000000.0,0.581881,0.604361,4.51951e+40,0.581881,0.0276845,0.0236085,0.0520356,6.25281,8.94266
ezo5e7k18k.h5,-0.07848059229083204,73.05499322407307,193804.76101932843,507465599586.51416,0.6599691498525374,6896871904.109814,-0.8907218374116286,-0.9499651761529422,0.5345916255400803,1.0,212.93343830471997,-27.250884367611462,20.25125596643194,1.99692,300.0,"0.000000e+00,6.907755e+00,4.058611e-01,0.000000e+00",5.18394e+25,16800.0,39.4739,39.4739,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,229,130,0.00128464,9.58185e-06,230000000000.0,0.576552,0.606185,4.47812e+40,0.576552,-0.0629462,-0.0708017,0.0132903,16.4317,2.30514
fuopng7dtb.h5,-0.14313270338313688,7.510174808440185,683198.2563497745,380792358365.87274,0.22175421375885412,6086394904.71315,-1.127382560096721,-0.8488515734723208,0.5347148336246752,-1.0,27.720249679818284,-0.3229675557678533,31.257712601041916,1.9897,300.0,"0.000000e+00,6.907755e+00,4.172319e-02,0.000000e+00",5.18394e+25,16800.0,44.7303,44.7303,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,167,92,0.000599011,9.30359e-06,230000000000.0,0.559809,0.599826,4.34807e+40,0.559809,-0.00175046,-0.000527853,-0.0396858,0.326596,-7.08917
nmjhns03jt.h5,0.27303182118561886,62.45962363758365,144033.55818609562,597078152590.4108,0.7681549621195493,7163886604.74159,-1.2951516145287525,-0.6978201332672163,0.3728621721696491,1.0,311.80403721750326,11.90975571128888,23.55037321972994,1.96201,300.0,"0.000000e+00,6.907755e+00,3.469979e-01,0.000000e+00",5.18394e+25,16800.0,38.0026,38.0026,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,117,111,0.00126714,9.86644e-06,230000000000.0,0.593676,0.602217,4.61112e+40,0.593676,0.0310774,0.120747,0.000616691,21.0017,0.103877
8mekqrubex.h5,-0.6566771515719767,19.63313570919427,153556.9498597199,891074233156.8911,0.28602149130903254,6356927557.476427,-1.2371388075055498,-0.7162888493020909,0.1482629157672415,-1.0,342.967271604992,16.45103100024022,12.915647167493589,1.75417,300.0,"0.000000e+00,6.907755e+00,1.090730e-01,0.000000e+00",5.18394e+25,16800.0,42.8267,42.8267,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,177,152,0.000798412,9.75648e-06,230000000000.0,0.587059,0.59267,4.55973e+40,0.587059,0.00492661,0.00782805,8.50918e-05,1.57553,0.0144946
3xf9nizhud.h5,-0.769053276009001,88.18857369050298,245350.6885221152,267241441858.62808,0.6489575989986401,5592863785.877178,-0.8542924778673721,-0.573777316976415,0.8143880384146118,1.0,281.42920295168364,1.9973605957133387,-2.735082295975964,1.63918,300.0,"0.000000e+00,6.907755e+00,4.899365e-01,0.000000e+00",5.18394e+25,16800.0,48.6774,48.6774,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,135,126,0.00147243,9.38582e-06,230000000000.0,0.564756,0.601295,4.3865e+40,0.564756,-0.0304572,0.0626613,0.0239579,12.3365,4.24217
3uhy3johoa.h5,-0.36742711843824005,80.01201559833099,18003291.0798908,69468474987.11,0.7942445293975298,9432878128.415695,-1.1876368364576362,-0.95432278252909,0.1222536020635826,-1.0,321.6065599254948,17.79781788172911,14.00565400488378,1.93005,300.0,"0.000000e+00,6.907755e+00,4.445112e-01,0.000000e+00",5.18394e+25,16800.0,28.8614,28.8614,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,200,131,0.000193478,9.85439e-06,230000000000.0,0.592951,0.599875,4.60549e+40,0.592951,0.000149083,0.000496091,0.00891644,0.0873609,1.50374
vmtrv4ciyn.h5,0.7847048942811379,89.8697075533781,904867.122233539,490555497946.17303,0.12258675424856394,5042522840.274097,-1.1516308123239467,-0.9593147252521281,0.7683115104891994,-1.0,288.7204913817373,-18.672271269679207,16.77186541985764,1.61987,300.0,"0.000000e+00,6.907755e+00,4.992762e-01,0.000000e+00",5.18394e+25,16800.0,53.9901,53.9901,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,197,177,0.00178362,8.94608e-06,230000000000.0,0.538297,0.600774,4.18099e+40,0.538297,0.0512715,0.00374847,0.0344023,9.55019,6.39096
4605oc0jxy.h5,0.5280346715256827,20.492213232809995,228759.42605738295,835262305020.2948,0.33293274436272513,2985180641.8665338,-1.077601883104312,-0.5878888928992195,0.8660393261429751,1.0,94.4365865629043,-19.14579340552391,-11.439905410874267,1.84922,300.0,"0.000000e+00,6.907755e+00,1.138456e-01,0.000000e+00",5.18394e+25,16800.0,91.1992,91.1992,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,183,187,0.00127703,9.6619e-06,230000000000.0,0.581369,0.594667,4.51553e+40,0.581369,-0.000683469,0.0084795,-0.00262122,1.46327,-0.45087
26qos5rbks.h5,-0.4372496712293501,63.66908595438962,588530.819938151,709840232891.866,0.3434285174737567,2870455644.8233624,-0.9082360352422192,-0.9810286500571499,0.3910010110492691,-1.0,85.2567813727169,27.918120854952605,-13.816699979185579,1.89934,300.0,"0.000000e+00,6.907755e+00,3.537171e-01,0.000000e+00",5.18394e+25,16800.0,94.8442,94.8442,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,139,160,0.00224812,8.75227e-06,230000000000.0,0.526635,0.591391,4.09041e+40,0.526635,-0.0497089,0.0351699,0.0287601,11.5626,5.4611
gbv66ngk4f.h5,0.010588257962786285,131.81598332435368,620634.7067156159,380668950544.78925,0.4349463886388659,2544695404.1658144,-0.9396959553140765,-0.5868146401750566,0.4347481364732799,-1.0,187.1979946446306,17.482955708571318,-22.444648143177155,1.99994,300.0,"0.000000e+00,6.907755e+00,7.323110e-01,0.000000e+00",5.18394e+25,16800.0,106.986,106.986,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,126,183,0.00163486,8.65376e-06,230000000000.0,0.520707,0.585336,4.04437e+40,0.520707,0.0871451,-0.0772163,-0.0107459,22.3605,-2.06372
9nwrwc4nao.h5,-0.8968420453810346,48.130635968194184,248343.62852509602,455609050768.39374,0.12100051751489355,6053994968.201547,-0.9615036959281356,-0.719661971241135,0.5649761383277504,-1.0,55.87076501724762,31.561278216920208,19.92245001703848,1.44235,300.0,"0.000000e+00,6.907755e+00,2.673924e-01,0.000000e+00",5.18394e+25,16800.0,44.9697,44.9697,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,143,121,0.0016578,9.46707e-06,230000000000.0,0.569645,0.601531,4.42448e+40,0.569645,0.0184666,-0.016145,0.0106999,4.30604,1.87834
nckd38wg1w.h5,-0.4743808941819394,127.1680247009401,72279.54140092654,773427354365.4634,0.7270258509714407,5189384482.738251,-1.0083184004457748,-0.5431642401583873,0.22342571722281923,-1.0,155.0488004995474,17.906573484335723,-22.82868075109881,1.88032,300.0,"0.000000e+00,6.907755e+00,7.064890e-01,0.000000e+00",5.18394e+25,16800.0,52.4621,52.4621,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,116,175,0.000934103,9.84713e-06,230000000000.0,0.592514,0.594828,4.6021e+40,0.592514,0.100439,0.0838999,-0.00021335,22.0874,-0.0360076
os2wg61vay.h5,0.5830150108144536,162.39667149790978,656324.1074758065,579639782140.9025,0.6453804613566746,3676870209.7922697,-1.3050976107556547,-0.9114711392349109,0.47352460798023743,1.0,201.62818960725198,-18.854580258737293,25.46511650649407,1.81246,300.0,"0.000000e+00,6.907755e+00,9.022037e-01,0.000000e+00",5.18394e+25,16800.0,74.0429,74.0429,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,199,130,0.00117197,8.72187e-06,230000000000.0,0.524806,0.589579,4.0762e+40,0.524806,0.00143286,-0.00517547,-0.00356714,1.02327,-0.679707
oakyl33le4.h5,0.5654415293179105,69.17687987045923,1770930.1184033907,213132148171.8442,0.40081316252737254,2746592660.4805436,-1.047319488043984,-0.550675587881199,0.785713396804535,-1.0,312.8266211489842,-26.91903574575477,31.79867038533797,1.82479,300.0,"0.000000e+00,6.907755e+00,3.843160e-01,0.000000e+00",5.18394e+25,16800.0,99.1214,99.1214,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,193,149,0.00132445,9.24479e-06,230000000000.0,0.55627,0.603201,4.32059e+40,0.55627,0.0306916,0.00994922,-0.00636496,5.80005,-1.14422
l7eircjkad.h5,0.3125717557734715,100.42048150003879,186186.56067870968,914742263113.5625,0.4691885368998684,6738828507.332976,-1.328458919097702,-0.8766262977862882,0.05602632275234931,1.0,298.0944778615026,19.730450988398943,27.037857211836325,1.94989,300.0,"0.000000e+00,6.907755e+00,5.578916e-01,0.000000e+00",5.18394e+25,16800.0,40.3996,40.3996,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,139,96,0.000952257,9.75453e-06,230000000000.0,0.586942,0.597211,4.55882e+40,0.586942,-0.0981408,0.12552,0.00119037,27.1462,0.202808
fiv5fc497a.h5,-0.47342816368330365,23.951287704277394,2468136.708949804,172592481569.57135,0.4419351766623377,8192655461.116953,-0.8557471457163538,-1.0704452579566488,0.4854366149457856,1.0,16.38452658433256,23.967545398174714,-2.3864050461801654,1.88083,300.0,"0.000000e+00,6.907755e+00,1.330627e-01,0.000000e+00",5.18394e+25,16800.0,33.2305,33.2305,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,100,123,0.000393392,9.86577e-06,230000000000.0,0.593635,0.602912,4.61081e+40,0.593635,-0.000371924,-0.00214362,-0.0430358,0.366495,-7.24954
d75m63padx.h5,0.7780861417116829,19.628599778066707,151181.73346155553,741247202747.8998,0.16007005049900463,9887569431.430756,-1.127278881318744,-1.0274401101183521,0.9514340398419228,1.0,219.00011902776214,-6.077861766284386,-19.350215436467714,1.62816,300.0,"0.000000e+00,6.907755e+00,1.090478e-01,0.000000e+00",5.18394e+25,16800.0,27.5342,27.5342,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,197,138,0.000590651,9.69044e-06,230000000000.0,0.583086,0.594657,4.52887e+40,0.583086,-0.0229718,0.0319822,-0.00414084,6.75325,-0.71016
exzp723013.h5,-0.8488803715920411,86.298883415626,64881.09497597557,855678895463.5763,0.5101379142644189,6766629667.035866,-0.894483082942439,-0.9237534980367369,0.4203814078748831,-1.0,17.58160069280944,13.523617221326646,-3.1807318546492667,1.52859,300.0,"0.000000e+00,6.907755e+00,4.794382e-01,0.000000e+00",5.18394e+25,16800.0,40.2336,40.2336,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,166,147,0.00200436,9.47494e-06,230000000000.0,0.570119,0.586749,4.42816e+40,0.570119,0.127261,-0.0742477,0.00479426,25.8432,0.840923
o1b6ify5ld.h5,0.8401043230999001,146.17916389945887,20738208.042679895,83182174882.4533,0.2047516857330106,6709268987.87671,-0.8856687421553684,-1.0760350241621919,0.6458212789725262,1.0,56.508589192593966,4.754388383022508,7.117384390810322,1.54242,300.0,"0.000000e+00,6.907755e+00,8.121065e-01,0.000000e+00",5.18394e+25,16800.0,40.5776,40.5776,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,128,169,0.000224212,9.90546e-06,230000000000.0,0.596024,0.600302,4.62936e+40,0.596024,-0.000353453,-7.29003e-05,-0.000242554,0.0605501,-0.0406954
u3cp5nge7t.h5,-0.16547061136704744,43.320401219672085,113928.09313813444,990785541499.9901,0.27140766632960445,5197122179.932665,-1.068898979768089,-0.6311495684357485,0.3039668028305844,1.0,146.83973642625392,-26.072966211964278,-29.36256956803156,1.98621,300.0,"0.000000e+00,6.907755e+00,2.406689e-01,0.000000e+00",5.18394e+25,16800.0,52.384,52.384,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,211,210,0.000792409,9.96402e-06,230000000000.0,0.599547,0.602291,4.65673e+40,0.599547,0.0377768,0.059766,-0.000611899,11.7929,-0.10206
zmng7238dt.h5,0.12734740533213973,135.24435115247078,436880.33120465855,441597642989.2828,0.3276719174710997,8489946738.647737,-1.2334927261141295,-1.0197144947467605,0.6671026375676471,1.0,21.80040952882738,11.549853464077529,-30.72353289826257,1.99186,300.0,"0.000000e+00,6.907755e+00,7.513575e-01,0.000000e+00",5.18394e+25,16800.0,32.0669,32.0669,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,103,212,0.00112972,9.34719e-06,230000000000.0,0.562432,0.602762,4.36845e+40,0.562432,-0.0608663,0.00102275,0.0315866,10.8235,5.61607
o8ioz97x9p.h5,0.5514047255191057,93.98295015682987,1492872.4876664267,168189424242.89957,0.7983868387790961,6480198040.968043,-1.3793438028935432,-0.7322573221769897,0.42410155453840004,1.0,142.97204504635693,16.360187079080532,-1.4200858023644898,1.83424,300.0,"0.000000e+00,6.907755e+00,5.221275e-01,0.000000e+00",5.18394e+25,16800.0,42.012,42.012,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,179,161,0.000750273,9.48969e-06,230000000000.0,0.571006,0.600537,4.43505e+40,0.571006,0.00744345,0.00528395,0.00806216,1.59863,1.41192
t9mqycyd5c.h5,0.26832127803166816,136.21444787382046,161240.71426538326,402216426246.6928,0.33102198759854323,9075212791.49857,-1.068311279504086,-0.6175350448706909,0.42931157722728763,-1.0,96.74713992668259,-30.89341095757345,13.326847095402918,1.96333,300.0,"0.000000e+00,6.907755e+00,7.567469e-01,0.000000e+00",5.18394e+25,16800.0,29.9989,29.9989,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,180,88,0.000604343,1.00447e-05,230000000000.0,0.6044,0.613322,4.69442e+40,0.6044,-0.0369588,0.051213,-0.00511409,10.4494,-0.846143
wqr3aa7d0b.h5,-0.34461731926859007,37.67544527568443,750075.5899379845,614617534502.9027,0.3659317533243196,4944014662.178183,-1.388632373196522,-1.0932141932427828,0.6820459308568962,-1.0,112.0017629995888,30.037972634888952,-10.150991632287067,1.93874,300.0,"0.000000e+00,6.907755e+00,2.093080e-01,0.000000e+00",5.18394e+25,16800.0,55.0658,55.0658,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,109,151,0.00147246,8.73852e-06,230000000000.0,0.525808,0.591457,4.08399e+40,0.525808,0.0123594,0.00902667,0.0128453,2.91071,2.44296
7ukozg4y8q.h5,0.07978217466070214,104.8515649547516,159436.70246676152,512146318179.92413,0.1368367560545909,7788094161.382891,-0.9230948607869858,-0.8724902178111238,0.9647128746986857,1.0,71.7359047626781,-6.30116884579283,-28.33171530189165,1.99681,300.0,"0.000000e+00,6.907755e+00,5.825087e-01,0.000000e+00",5.18394e+25,16800.0,34.9567,34.9567,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,145,229,0.00231069,9.32992e-06,230000000000.0,0.561393,0.597466,4.36038e+40,0.561393,0.0252776,-0.057302,0.0160342,11.1561,2.85615
k8hwtgvq1v.h5,-0.8683017457193244,22.445413986142484,1150183.8371882567,210505027686.8829,0.6212746735091124,8805914483.116222,-1.0297998827035548,-0.9615380855704906,0.49471186385038945,1.0,344.37286515713686,9.863444918641953,1.450878988420996,1.49604,300.0,"0.000000e+00,6.907755e+00,1.246967e-01,0.000000e+00",5.18394e+25,16800.0,30.9163,30.9163,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,93,143,0.000443068,9.78228e-06,230000000000.0,0.588612,0.601422,4.57179e+40,0.588612,0.00491091,-0.00904604,-0.0938753,1.74871,-15.9486
1gwjir3jgl.h5,-0.028266033892305975,71.70071964679575,5659445.028569834,202940495574.03107,0.11980820751065978,3755381535.559203,-1.1250362234390223,-0.8138250902525673,0.5985205674874455,1.0,110.27242775054641,-25.804373761423037,25.858697572760505,1.9996,300.0,"0.000000e+00,6.907755e+00,3.983373e-01,0.000000e+00",5.18394e+25,16800.0,72.4949,72.4949,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,180,158,0.00099792,9.61054e-06,230000000000.0,0.578278,0.597836,4.49153e+40,0.578278,-0.00817005,0.00247074,-0.0133486,1.47601,-2.30834
1j5coeh3a7.h5,-0.8280155069488794,43.51212602534419,356207.36607373337,538569989907.8214,0.3497345928465605,6832379578.025725,-0.9475704558782801,-1.039555797938399,0.8800087634880903,1.0,59.567665322357996,21.035810915569506,-8.220458522857825,1.56071,300.0,"0.000000e+00,6.907755e+00,2.417340e-01,0.000000e+00",5.18394e+25,16800.0,39.8465,39.8465,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,111,209,0.00114093,9.21415e-06,230000000000.0,0.554427,0.595273,4.30628e+40,0.554427,-0.0680821,0.126047,-0.0367527,25.8391,-6.62896
vg8xkzkuus.h5,0.15804309960891483,81.9669309697292,959380.1127267984,237532773268.4568,0.2587371086320569,5138752102.433739,-1.0827994065333273,-0.7811322277307806,0.8528060190737072,1.0,289.3281884629001,-25.85654914510298,-9.760417719527716,1.98743,300.0,"0.000000e+00,6.907755e+00,4.553718e-01,0.000000e+00",5.18394e+25,16800.0,52.979,52.979,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,138,0.00150859,9.15722e-06,230000000000.0,0.551001,0.602194,4.27967e+40,0.551001,-5.65836e-05,0.00457276,0.00795801,0.829964,1.44428
clmq76k7a8.h5,0.6877062971802583,127.4179713512272,397422985.6612451,59747341855.10125,0.27229482236523894,4590840893.429053,-1.1782022678784039,-0.9301455810129864,0.8458569535766365,1.0,230.07277119304277,14.687887373784442,27.72688247521912,1.72599,300.0,"0.000000e+00,6.907755e+00,7.078776e-01,0.000000e+00",5.18394e+25,16800.0,59.302,59.302,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,166,126,0.0002383,9.87669e-06,230000000000.0,0.594293,0.599224,4.61591e+40,0.594293,-2.43658e-05,-0.000213039,9.08948e-05,0.0360811,0.0152946
xdur1i0p2m.h5,0.8398490168311932,13.289005841483267,580062298.3448083,72262254318.56557,0.5207810755686912,3214841638.485824,-1.2610952070118275,-0.9200323546334451,0.7598356139563394,1.0,284.05162447299966,-14.058094633872116,-27.8056797994143,1.54282,300.0,"0.000000e+00,6.907755e+00,7.382781e-02,0.000000e+00",5.18394e+25,16800.0,84.6842,84.6842,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,168,181,0.000204216,9.87232e-06,230000000000.0,0.59403,0.600162,4.61387e+40,0.59403,-4.02905e-05,2.0914e-05,0.00341253,0.00764189,0.574472
iy7rrdjj8p.h5,-0.35052099961131156,50.26531059477369,166527.9272155617,774233498047.3276,0.38563220155055056,5469864573.507082,-1.0207138195288592,-0.8551450907011839,0.8222995968052716,1.0,279.02449110625025,7.430422781728076,19.684211221434772,1.93655,300.0,"0.000000e+00,6.907755e+00,2.792517e-01,0.000000e+00",5.18394e+25,16800.0,49.772,49.772,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,143,104,0.00148103,9.59646e-06,230000000000.0,0.577431,0.599253,4.48495e+40,0.577431,0.0199978,0.0728095,-0.00836022,13.0762,-1.44783
kwnf8q1ib3.h5,-0.9667408526035308,64.94667284579813,160697.1705516049,546203736634.936,0.1338492044629187,5976040679.019041,-0.8353425025703082,-0.6134905155297421,0.5778303054235328,1.0,42.733763346388756,9.388612451310522,-9.856593184843383,1.25576,300.0,"0.000000e+00,6.907755e+00,3.608148e-01,0.000000e+00",5.18394e+25,16800.0,45.5563,45.5563,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,119,205,0.000902873,9.77403e-06,230000000000.0,0.588115,0.597067,4.56794e+40,0.588115,-0.0313828,-0.146139,-0.00171929,25.4151,-0.292338
rqw3skwz0c.h5,-0.4300334829097605,28.063318727193423,1085196.1656115188,674160414197.9968,0.2153224383416582,3409439887.814992,-0.9445066925353871,-1.089676630374268,0.022321772969607467,1.0,250.94634482268245,-3.9660307792031233,-23.78472507148637,1.90281,300.0,"0.000000e+00,6.907755e+00,1.559073e-01,0.000000e+00",5.18394e+25,16800.0,79.8507,79.8507,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,150,198,0.00113883,8.76003e-06,230000000000.0,0.527102,0.610615,4.09404e+40,0.527102,-0.0302839,-0.0222012,-0.00161636,7.12387,-0.30665
z0ffvjifcb.h5,0.4262319950797635,125.96823896768758,4379678.057373513,82745804027.57367,0.6988668294539706,8915306916.033342,-0.9353090800237194,-0.754189087283106,0.0996993596471264,-1.0,109.4253939327501,28.220314125169118,17.526497046163456,1.90461,300.0,"0.000000e+00,6.907755e+00,6.998235e-01,0.000000e+00",5.18394e+25,16800.0,30.5369,30.5369,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,135,0.000294738,1.02238e-05,230000000000.0,0.615176,0.623698,4.77812e+40,0.615176,-0.000590327,0.000569944,0.00920011,0.133387,1.49553
t6vegfldys.h5,0.3842933468396952,173.36517808608073,277371.4180975908,819544879155.689,0.6131789967344291,5768849490.857113,-1.185854399985433,-1.089715730880415,0.7030132862692677,1.0,341.33039025207137,-6.852464862284926,27.02009495495146,1.92321,300.0,"0.000000e+00,6.907755e+00,9.631399e-01,0.000000e+00",5.18394e+25,16800.0,47.1925,47.1925,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,163,98,0.000722597,9.74531e-06,230000000000.0,0.586387,0.615874,4.55451e+40,0.586387,-0.00100823,0.000234256,-0.00640706,0.17652,-1.09263
7hftuulr6j.h5,0.14151403479635394,28.279625908075584,616332.2574441934,625984923285.3959,0.7924695067488338,3816236814.495062,-1.0794093669492884,-1.0506610952362645,0.23098727378186434,1.0,159.42018461798318,11.692766336957689,2.488710803876259,1.98994,300.0,"0.000000e+00,6.907755e+00,1.571090e-01,0.000000e+00",5.18394e+25,16800.0,71.3389,71.3389,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,169,165,0.00109966,8.6513e-06,230000000000.0,0.520559,0.591386,4.04322e+40,0.520559,0.0892123,0.00826944,-0.0202924,17.2112,-3.89819
zjdyneysk8.h5,0.6297348078894449,46.33400390957414,165178.22011289262,506828810814.06006,0.30424190495058656,9717339404.07434,-1.2224049540384057,-0.7076922966120762,0.23847899857383748,1.0,63.45592671564694,-31.838669532392117,31.974253845745288,1.77681,300.0,"0.000000e+00,6.907755e+00,2.574111e-01,0.000000e+00",5.18394e+25,16800.0,28.0165,28.0165,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,176,172,0.000929925,1.15651e-05,230000000000.0,0.695889,0.708739,5.40502e+40,0.695889,-0.0574552,-0.0048907,-0.00412028,8.28623,-0.592089
5joc05qw59.h5,-0.5392899757797489,22.8058581784952,977997.8172756942,912704668832.0641,0.18323174513595242,3074651296.4441013,-1.2291085030922517,-0.9739704378857263,0.2042118905255852,1.0,187.61435887987926,-27.945343618693613,12.615913760322826,1.84212,300.0,"0.000000e+00,6.907755e+00,1.266992e-01,0.000000e+00",5.18394e+25,16800.0,88.5454,88.5454,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,181,130,0.00130217,8.85572e-06,230000000000.0,0.53286,0.586633,4.13876e+40,0.53286,0.0122174,-0.00601924,-0.00265191,2.55596,-0.497676
b4cv9tesdt.h5,0.5749656445962299,131.56973682355823,126876470.35560933,78833527994.88101,0.6734357857044524,2392245337.725938,-0.9217619157183836,-0.7033318547289271,0.18941538563783622,-1.0,71.6209409705859,10.307167168356422,26.939995176926985,1.81818,300.0,"0.000000e+00,6.907755e+00,7.309430e-01,0.000000e+00",5.18394e+25,16800.0,113.804,113.804,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,127,123,0.000220538,9.9296e-06,230000000000.0,0.597476,0.599106,4.64064e+40,0.597476,-6.76323e-05,0.000230595,7.20175e-05,0.0402205,0.0120536
pdq2zr9ha2.h5,-0.3364895559365303,53.03016581866031,9465411887.731028,43955794411.89881,0.26641540833517796,5817542800.077642,-1.3722303379312086,-1.1196709478737459,0.9720626279744554,-1.0,181.7849967824803,-1.3111660283534192,22.52973615399341,1.94169,300.0,"0.000000e+00,6.907755e+00,2.946120e-01,0.000000e+00",5.18394e+25,16800.0,46.7974,46.7974,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,131,116,0.000118894,9.6873e-06,230000000000.0,0.582897,0.599938,4.5274e+40,0.582897,0.000238285,5.01791e-05,8.25931e-05,0.0417761,0.0141694
lhefuyjtt7.h5,-0.007189311317015279,44.85893825724958,402401.9615315373,575239775508.1923,0.2852194991280792,3348520523.7297854,-0.9549455168157277,-0.7163127785634268,0.3579304691733102,-1.0,29.670817475150063,23.041955541347455,29.720980933726437,1.99997,300.0,"0.000000e+00,6.907755e+00,2.492163e-01,0.000000e+00",5.18394e+25,16800.0,81.3034,81.3034,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,156,124,0.00165235,9.24035e-06,230000000000.0,0.556003,0.593016,4.31852e+40,0.556003,0.0229081,-0.0474584,0.00635173,9.478,1.14239
gkn4sok3ma.h5,-0.7765157583147312,12.329298657615158,151366.54079796438,973763877541.0541,0.1366055060885008,8860512373.907358,-1.1769256771540313,-0.8388402612777051,0.6646507837553789,1.0,357.4516716338191,-16.480104559948096,-11.206002967343892,1.6301,300.0,"0.000000e+00,6.907755e+00,6.849610e-02,0.000000e+00",5.18394e+25,16800.0,30.7258,30.7258,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,122,157,0.000335352,1.0007e-05,230000000000.0,0.602134,0.603282,4.67682e+40,0.602134,5.32465e-05,-0.00314858,-0.0025098,0.522979,-0.416817
7jr3i0g9zg.h5,0.7861061222559862,127.73282220265828,3480145.4226742378,179016151241.33057,0.510051199651503,7262634114.545068,-1.040664061986217,-1.134399011920549,0.10464960447855198,1.0,155.54110214289273,-1.5844043333936,2.4141983243737997,1.61809,300.0,"0.000000e+00,6.907755e+00,7.096268e-01,0.000000e+00",5.18394e+25,16800.0,37.4859,37.4859,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,198,143,0.000483492,9.54009e-06,230000000000.0,0.574039,0.599723,4.4586e+40,0.574039,0.00279224,0.00264386,0.00156964,0.669874,0.273437
zq82335gut.h5,0.831775297927692,109.05309424178692,3705024.676811505,186787278098.46698,0.1766738716490645,6910048371.272981,-0.840453194852501,-1.1254401445211712,0.9038065367875155,-1.0,284.1936389200849,0.09396813965206263,-1.5241788288189255,1.55511,300.0,"0.000000e+00,6.907755e+00,6.058505e-01,0.000000e+00",5.18394e+25,16800.0,39.3986,39.3986,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,154,215,0.000635595,9.74235e-06,230000000000.0,0.586209,0.597623,4.55313e+40,0.586209,0.00313659,-0.00195633,-0.00128044,0.630608,-0.218426
